# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed May 20 06:33:19 2020
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     Community TESS Object of Interest Alias
# COLUMN pl_pnum:        Number of Planets
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effecitve Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Smmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
830,173.01,173,270341214,270341214.01,1,,02h13m50.12s,33.4588530,,,-80d34m57.76s,-80.5827110,,,22.8490000,0.057,0.057,0,1,19.4590000,0.050,0.050,0,1,2458333.4108890,0.000959,0.000959,0,1,14.1921100,0.0017200,0.0017200,0,1,7.9434560,0.1101780,0.1101780,0,1,3959.7224120,110.3395000,110.3395000,0,1,9.5817650,1.2599220,1.2599220,0,1,215.5648500,,,,,977.2692870,,,,,8.8784000,0.006,0.006,0,1,152.0230000,0.6405000,0.6405000,0,1,6409.0000000,197.0000000,197.0000000,0,1,4.2009700,0.3202950,0.3202950,0,1,1.4918400,0.1930240,0.1930240,0,1,2018-08-30 14:17:58,2019-12-17 10:00:02
831,1730.01,1730,318022259,318022259.01,1,,07h11m27.8s,107.8658260,,,+48d19m40.56s,48.3279330,,,-93.0760000,0.091,0.091,0,1,-570.5520000,0.082,0.082,0,1,2458844.3812270,0.001994,0.001994,0,1,6.2222360,0.0011420,0.0011420,0,1,2.2624730,0.4712800,0.4712800,0,1,1846.7268270,146.6304500,146.6304500,0,1,2.2991280,1.1442630,1.1442630,0,1,16.4119040,,,,,513.3451860,,,,,10.3595000,0.007,0.007,0,1,35.6917000,0.0833000,0.0833000,0,1,3691.0000000,157.0000000,157.0000000,0,1,4.7093100,0.0091440,0.0091440,0,1,0.5322430,0.0158090,0.0158090,0,1,2020-02-19 23:47:13,2020-02-20 12:00:20
832,1730.02,1730,318022259,318022259.02,2,,07h11m27.8s,107.8658260,,,+48d19m40.56s,48.3279330,,,-93.0760000,0.091,0.091,0,1,-570.5520000,0.082,0.082,0,1,2458844.5798270,0.002889,0.002889,0,1,2.1556690,0.0004540,0.0004540,0,1,1.6150330,0.7460880,0.7460880,0,1,697.3392790,86.2707600,86.2707600,0,1,1.4406840,2.0436050,2.0436050,0,1,67.4494040,,,,,730.9106300,,,,,10.3595000,0.007,0.007,0,1,35.6917000,0.0833000,0.0833000,0,1,3691.0000000,157.0000000,157.0000000,0,1,4.7093100,0.0091440,0.0091440,0,1,0.5322430,0.0158090,0.0158090,0,1,2020-02-19 23:47:13,2020-02-20 12:00:20
833,1731.01,1731,371234684,371234684.01,1,KP,07h20m40.44s,110.1685160,,,+37d08m26.14s,37.1405950,,,-9.6300000,0.071,0.071,0,1,-13.0430000,0.064,0.064,0,1,2458842.8396760,0.000709,0.000709,0,1,3.9230030,0.0001960,0.0001960,0,1,3.3005150,0.0534090,0.0534090,0,1,12793.1410080,186.7575000,186.7575000,0,1,15.1441000,0.8464380,0.8464380,0,1,835.9192490,,,,,1371.3895350,,,,,11.7946000,0.007,0.007,0,1,455.2030000,8.8015000,8.8015000,0,1,6193.0000000,137.4480000,137.4480000,0,1,4.2858000,0.0913950,0.0913950,0,1,1.2999000,0.0703520,0.0703520,0,1,2020-02-19 23:47:13,2020-02-20 10:00:02
834,1732.01,1732,470987100,470987100.01,1,,07h27m12.35s,111.8014510,,,+53d02m42.96s,53.0452680,,,-6.7530000,0.061,0.061,0,1,42.1850000,0.052,0.052,0,1,2458843.2947360,0.002968,0.002968,0,1,4.1213560,0.0008130,0.0008130,0,1,2.0080600,0.5304280,0.5304280,0,1,1546.0615230,151.5254200,151.5254200,0,1,2.5392050,1.5490650,1.5490650,0,1,44.2152910,,,,,657.6773300,,,,,11.3266000,0.007,0.007,0,1,74.7599000,0.2315500,0.2315500,0,1,3876.0000000,157.0000000,157.0000000,0,1,4.6239400,0.0114130,0.0114130,0,1,0.6325710,0.0187440,0.0187440,0,1,2020-02-19 23:47:13,2020-02-20 12:00:20
835,1733.01,1733,53427308,53427308.01,1,,07h55m31.62s,118.8817650,,,+54d35m47.76s,54.5966010,,,-20.7030000,0.061,0.061,0,1,-8.9570000,0.054,0.054,0,1,2458844.7654000,0.004000,0.004000,0,1,5.8032200,0.0019200,0.0019200,0,1,1.5690000,0.2300000,0.2300000,0,1,1710.0000000,4.6598900,4.6598900,0,1,6.3744000,0.4742660,0.4742660,0,1,61.8583000,,,,,781.0000000,,,,,10.3790000,0.006,0.006,0,1,251.2700000,2.5520000,2.5520000,0,1,5846.0000000,128.1000000,128.1000000,0,1,4.1100000,0.0700000,0.0700000,0,1,1.5000000,0.0700000,0.0700000,0,1,2020-02-20 00:14:52,2020-03-05 12:00:19
836,1734.01,1734,224596152,224596152.01,1,,16h58m00.79s,254.5032890,,,+57d18m18.95s,57.3052630,,,44.0420000,0.036,0.036,0,1,-43.6790000,0.041,0.041,0,1,2458688.8616240,0.005170,0.005170,0,1,28.8722600,0.0016960,0.0016960,0,1,4.9645780,0.5074200,0.5074200,0,1,591.6628290,58.3458200,58.3458200,0,1,2.5008650,0.7224500,0.7224500,0,1,28.0232030,,,,,586.8310610,,,,,10.2713000,0.006,0.006,0,1,156.5710000,0.4535000,0.4535000,0,1,5773.0000000,119.6240000,119.6240000,0,1,4.4622900,0.0746800,0.0746800,0,1,0.9888980,0.0466310,0.0466310,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
837,1735.01,1735,365673804,365673804.01,1,,20h53m21.4s,313.3391570,,,+64d13m45s,64.2291660,,,41.9890000,0.060,0.060,0,1,52.6870000,0.048,0.048,0,1,2458713.4530700,0.002645,0.002645,0,1,10.3851930,0.0004870,0.0004870,0,1,3.2151900,0.4283920,0.4283920,0,1,336.4264960,25.4777980,25.4777980,0,1,2.3733930,1.2954930,1.2954930,0,1,236.2013060,,,,,999.8625990,,,,,8.3412000,0.006,0.006,0,1,99.4495000,0.2515500,0.2515500,0,1,6439.0000000,119.7980000,119.7980000,0,1,4.3514200,0.0849060,0.0849060,0,1,1.2597800,0.0527740,0.0527740,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
838,1736.01,1736,408618999,408618999.01,1,,02h53m44.27s,43.4344610,,,+69d06m04.84s,69.1013450,,,-46.2930000,0.039,0.039,0,1,-14.4130000,0.055,0.055,0,1,2458792.7881490,0.004091,0.004091,0,1,7.0741520,0.0011700,0.0011700,0,1,4.6609160,0.2593970,0.2593970,0,1,476.8147040,29.3123230,29.3123230,0,1,3.7022560,0.2495060,0.2495060,0,1,349.1448170,,,,,1102.4810910,,,,,8.3302000,0.006,0.006,0,1,88.9482000,0.3208500,0.3208500,0,1,5656.0000000,122.5610000,122.5610000,0,1,4.1408000,0.0786720,0.0786720,0,1,1.4081000,0.0701980,0.0701980,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
839,1737.01,1737,233009109,233009109.01,1,,16h33m00.78s,248.2532330,,,+72d55m31.92s,72.9255340,,,24.0690000,0.037,0.037,0,1,-53.9650000,0.047,0.047,0,1,2458717.0062100,0.004386,0.004386,0,1,14.4465340,0.0009060,0.0009060,0,1,6.0530690,0.7078620,0.7078620,0,1,250.6519530,25.2892880,25.2892880,0,1,3.1611690,1.7003320,1.7003320,0,1,396.2250870,,,,,1137.9029990,,,,,8.5750200,0.006,0.006,0,1,177.6300000,0.6770000,0.6770000,0,1,6669.0000000,127.5000000,127.5000000,0,1,4.0100000,0.0900000,0.0900000,0,1,1.9465200,0.0797590,0.0797590,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
840,1738.01,1738,104208182,104208182.01,1,,03h38m00.52s,54.5021630,,,+50d57m18.41s,50.9551150,,,26.6550000,0.048,0.048,0,1,-86.1880000,0.037,0.037,0,1,2458792.6606070,0.002781,0.002781,0,1,3.6973860,0.0004100,0.0004100,0,1,1.4182520,0.6378200,0.6378200,0,1,2875.2395440,330.6731000,330.6731000,0,1,3.5864130,3.6473290,3.6473290,0,1,59.7912520,,,,,709.2170400,,,,,12.4851000,0.007,0.007,0,1,142.0420000,0.4980000,0.4980000,0,1,3948.0000000,157.0000000,157.0000000,0,1,4.5940400,0.0118210,0.0118210,0,1,0.6692000,0.0196140,0.0196140,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
841,1739.01,1739,159418353,159418353.01,1,,16h00m41.4s,240.1724810,,,+83d15m31.17s,83.2586590,,,-132.9150000,0.038,0.038,0,1,107.8270000,0.038,0.038,0,1,2458685.2278220,0.002292,0.002292,0,1,8.3039660,0.0002080,0.0002080,0,1,1.9912890,0.3671470,0.3671470,0,1,657.6942080,69.0888400,69.0888400,0,1,2.1455960,1.0209680,1.0209680,0,1,53.6809970,,,,,690.3588430,,,,,9.8120000,0.006,0.006,0,1,70.9819000,0.1030500,0.1030500,0,1,4814.0000000,124.9930000,124.9930000,0,1,4.5451900,0.0935900,0.0935900,0,1,0.7807070,0.0535630,0.0535630,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
842,174.01,174,425997655,425997655.01,1,CP,03h41m50.17s,55.4590310,,,-62d46m02.16s,-62.7672670,,,-102.5710000,0.050,0.050,0,1,-43.9170000,0.059,0.059,0,1,2458325.3259280,0.002248,0.002248,0,1,17.6683100,0.0006070,0.0006070,0,1,2.6959740,0.2586690,0.2586690,0,1,730.5968020,40.8552210,40.8552210,0,1,2.0084080,0.8480070,0.8480070,0,1,,,,,,,,,,,8.7513000,0.006,0.006,0,1,39.0341000,0.0400500,0.0400500,0,1,4813.0000000,111.0000000,111.0000000,0,1,4.3800000,0.2100000,0.2100000,0,1,0.7343920,0.0824960,0.0824960,0,1,2018-10-11 19:07:06,2019-12-17 10:00:02
843,174.02,174,425997655,425997655.02,2,CP,03h41m50.17s,55.4590310,,,-62d46m02.16s,-62.7672670,,,-102.5710000,0.050,0.050,0,1,-43.9170000,0.059,0.059,0,1,2458340.3039550,0.002240,0.002240,0,1,29.7967150,0.0012490,0.0012490,0,1,2.9458850,0.3404600,0.3404600,0,1,638.8025510,42.2056540,42.2056540,0,1,1.8365020,1.2297160,1.2297160,0,1,12.0791280,,,,,475.4760440,,,,,8.7513000,0.006,0.006,0,1,39.0341000,0.0400500,0.0400500,0,1,4813.0000000,111.0000000,111.0000000,0,1,4.3800000,0.2100000,0.2100000,0,1,0.7343920,0.0824960,0.0824960,0,1,2018-10-19 23:49:47,2019-12-17 10:00:02
844,174.03,174,425997655,425997655.03,3,,03h41m50.17s,55.4590310,,,-62d46m02.16s,-62.7672670,,,-102.5710000,0.050,0.050,0,1,-43.9170000,0.059,0.059,0,1,2458335.7513430,0.003668,0.003668,0,1,12.1609990,0.0009850,0.0009850,0,1,2.9026850,0.4412980,0.4412980,0,1,312.4720760,40.4201810,40.4201810,0,1,1.3297080,1.2215590,1.2215590,0,1,39.8995320,,,,,641.0054320,,,,,8.7513000,0.006,0.006,0,1,39.0341000,0.0400500,0.0400500,0,1,4813.0000000,111.0000000,111.0000000,0,1,4.3800000,0.2100000,0.2100000,0,1,0.7343920,0.0824960,0.0824960,0,1,2018-12-04 21:48:53,2019-12-17 10:00:02
845,174.04,174,425997655,425997655.04,4,,03h41m50.17s,55.4590310,,,-62d46m02.16s,-62.7672670,,,-102.5710000,0.050,0.050,0,1,-43.9170000,0.059,0.059,0,1,2458326.0332030,0.003027,0.003027,0,1,3.9759950,0.0002100,0.0002100,0,1,1.5609810,0.1929230,0.1929230,0,1,174.4512630,22.1368050,22.1368050,0,1,0.9905290,1.1113680,1.1113680,0,1,177.1464230,,,,,930.4710080,,,,,8.7513000,0.006,0.006,0,1,39.0341000,0.0400500,0.0400500,0,1,4813.0000000,111.0000000,111.0000000,0,1,4.3800000,0.2100000,0.2100000,0,1,0.7343920,0.0824960,0.0824960,0,1,2018-12-04 21:48:53,2019-12-17 10:00:02
846,1740.01,1740,174041208,174041208.01,1,,23h24m04.32s,351.0179920,,,+43d22m36.01s,43.3766700,,,68.4260000,0.098,0.098,0,1,-46.5520000,0.084,0.084,0,1,2458741.0586140,0.004873,0.004873,0,1,19.4284190,0.0037160,0.0037160,0,1,3.5727150,0.7978230,0.7978230,0,1,850.4127880,108.7269800,108.7269800,0,1,2.4616460,1.9440620,1.9440620,0,1,27.1745150,,,,,582.3179820,,,,,10.4274000,0.006,0.006,0,1,114.0460000,1.0630000,1.0630000,0,1,5366.0000000,157.9900000,157.9900000,0,1,4.5625300,0.0815020,0.0815020,0,1,0.8351730,0.0467640,0.0467640,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
847,1741.01,1741,198206613,198206613.01,1,,16h28m10.43s,247.0434550,,,+63d29m56.75s,63.4990980,,,-130.6180000,0.042,0.042,0,1,127.2370000,0.059,0.059,0,1,2458692.3816300,0.004698,0.004698,0,1,10.9416610,0.0006270,0.0006270,0,1,2.6881230,0.4709090,0.4709090,0,1,479.4342150,54.7208250,54.7208250,0,1,1.3747970,1.1673020,1.1673020,0,1,16.2905370,,,,,512.3934860,,,,,10.5783000,0.006,0.006,0,1,61.9251000,0.0995000,0.0995000,0,1,4324.0000000,126.8430000,126.8430000,0,1,4.6970000,0.1045250,0.1045250,0,1,0.6120520,0.0545530,0.0545530,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
848,1742.01,1742,219857012,219857012.01,1,,17h09m18.93s,257.3288680,,,+71d52m36.02s,71.8766720,,,24.2000000,0.042,0.042,0,1,63.2690000,0.054,0.054,0,1,2458725.3358720,0.003526,0.003526,0,1,21.2721090,0.0011430,0.0011430,0,1,6.2373020,0.5474550,0.5474550,0,1,353.4098630,23.8120780,23.8120780,0,1,2.1964050,1.0176150,1.0176150,0,1,55.7049420,,,,,696.7759970,,,,,8.2865000,0.006,0.006,0,1,72.8871000,0.1194000,0.1194000,0,1,5707.0000000,124.6340000,124.6340000,0,1,4.3188600,0.0771700,0.0771700,0,1,1.1585300,0.0562260,0.0562260,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
849,1743.01,1743,219860288,219860288.01,1,,17h10m59.36s,257.7473320,,,+71d52m19.93s,71.8722040,,,66.9790000,0.088,0.088,0,1,188.7730000,0.087,0.087,0,1,2458713.4312020,0.001323,0.001323,0,1,4.2658740,0.0000840,0.0000840,0,1,0.7474630,0.4482770,0.4482770,0,1,2478.3402690,280.5077800,280.5077800,0,1,1.6035930,1.9317010,1.9317010,0,1,8.9551500,,,,,441.2025070,,,,,12.4251000,0.007,0.007,0,1,41.2758000,0.0887000,0.0887000,0,1,3281.0000000,157.0000000,157.0000000,0,1,4.9041500,0.0036170,0.0036170,0,1,0.3200890,0.0094170,0.0094170,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
850,1744.01,1744,229455001,229455001.01,1,,19h37m09.86s,294.2910710,,,+60d52m52.69s,60.8813020,,,-1.5480000,0.058,0.058,0,1,-18.7070000,0.049,0.049,0,1,2458701.9291860,0.006494,0.006494,0,1,22.3420140,0.0017360,0.0017360,0,1,3.5293110,0.4624060,0.4624060,0,1,577.9427070,106.4060100,106.4060100,0,1,4.3330540,6.4488510,6.4488510,0,1,62.9060160,,,,,718.2783800,,,,,9.0193200,0.006,0.006,0,1,114.3900000,0.4150000,0.4150000,0,1,6179.0000000,124.6970000,124.6970000,0,1,4.3969000,0.0828220,0.0828220,0,1,1.1394800,0.0513440,0.0513440,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
851,1745.01,1745,232635922,232635922.01,1,,18h44m32.71s,281.1362900,,,+54d56m59.64s,54.9498990,,,-114.1920000,0.093,0.093,0,1,-49.2630000,0.097,0.097,0,1,2458683.9220790,0.002556,0.002556,0,1,5.9855680,0.0001700,0.0001700,0,1,1.5689590,0.4148760,0.4148760,0,1,2722.2370700,281.7541000,281.7541000,0,1,2.2889840,0.8785780,0.8785780,0,1,13.8175270,,,,,491.7307070,,,,,12.7963000,0.008,0.008,0,1,84.0287000,0.3351000,0.3351000,0,1,3759.0000000,157.0000000,157.0000000,0,1,4.8043900,0.0047860,0.0047860,0,1,0.4244680,0.0126090,0.0126090,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
852,1746.01,1746,232650365,232650365.01,1,,18h47m04.25s,281.7677090,,,+54d54m38.46s,54.9106820,,,0.7100000,2.000,2.000,0,1,71.5900000,2.000,2.000,0,1,2458684.7864130,0.001650,0.001650,0,1,2.5252670,0.0000560,0.0000560,0,1,0.8698050,0.7316690,0.7316690,0,1,1424.6450090,239.8699000,239.8699000,0,1,1.5625080,3.3698880,3.3698880,0,1,26.1026710,,,,,576.4889480,,,,,11.9589000,0.018,0.018,0,1,62.5534700,,,0,1,3340.0000000,157.0000000,157.0000000,0,1,4.8170800,0.0072410,0.0072410,0,1,0.4104650,0.0147750,0.0147750,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
853,1747.01,1747,233071822,233071822.01,1,,18h03m13.45s,270.8060500,,,+60d40m30.69s,60.6751920,,,-56.9390000,0.034,0.034,0,1,-106.3470000,0.041,0.041,0,1,2458684.9729950,0.001675,0.001675,0,1,2.7546670,0.0000600,0.0000600,0,1,0.8471190,0.1504880,0.1504880,0,1,405.3080240,47.9748840,47.9748840,0,1,1.4396280,1.7009520,1.7009520,0,1,146.0413400,,,,,886.6224060,,,,,10.4302000,0.006,0.006,0,1,70.1306000,0.0875000,0.0875000,0,1,4435.0000000,120.6880000,120.6880000,0,1,4.5892900,0.0983590,0.0983590,0,1,0.6979320,0.0557390,0.0557390,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
854,1748.01,1748,233071926,233071926.01,1,,18h02m57.43s,270.7393100,,,+60d25m03.5s,60.4176380,,,15.9710000,0.042,0.042,0,1,72.6440000,0.041,0.041,0,1,2458684.2339760,0.001676,0.001676,0,1,1.8318110,0.0000400,0.0000400,0,1,1.4476420,0.2982410,0.2982410,0,1,383.8161860,39.2801060,39.2801060,0,1,1.6678050,0.8013080,0.8013080,0,1,404.9379410,,,,,1144.1075910,,,,,10.5657000,0.006,0.006,0,1,101.0840000,0.1965000,0.1965000,0,1,4837.0000000,178.0000000,178.0000000,0,1,4.5166200,0.3546420,0.3546420,0,1,0.7682260,0.0516380,0.0516380,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
855,1749.01,1749,233602827,233602827.01,1,,18h50m56.93s,282.7372280,,,+64d25m10.08s,64.4194660,,,-54.4020000,0.023,0.023,0,1,61.8270000,0.026,0.026,0,1,2458685.9358060,0.002676,0.002676,0,1,4.4892350,0.0001310,0.0001310,0,1,1.8808050,0.5525140,0.5525140,0,1,1384.1200740,127.7776500,127.7776500,0,1,2.1057490,1.7641020,1.7641020,0,1,36.1528390,,,,,625.3963650,,,,,12.2574000,0.007,0.007,0,1,99.5561000,0.1172000,0.1172000,0,1,3959.0000000,157.0000000,157.0000000,0,1,4.6841600,0.0098230,0.0098230,0,1,0.5613560,0.0165650,0.0165650,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
856,1749.02,1749,233602827,233602827.02,2,,18h50m56.93s,282.7372280,,,+64d25m10.08s,64.4194660,,,-54.4020000,0.023,0.023,0,1,61.8270000,0.026,0.026,0,1,2458688.7733900,0.002949,0.002949,0,1,9.0461520,0.0003010,0.0003010,0,1,1.7650640,0.5864110,0.5864110,0,1,1992.7859340,195.3326000,195.3326000,0,1,2.5019380,2.2078710,2.2078710,0,1,14.2043180,,,,,495.1363870,,,,,12.2574000,0.007,0.007,0,1,99.5561000,0.1172000,0.1172000,0,1,3959.0000000,157.0000000,157.0000000,0,1,4.6841600,0.0098230,0.0098230,0,1,0.5613560,0.0165650,0.0165650,0,1,2020-02-27 22:12:18,2020-02-28 12:00:18
857,175.01,175,307210830,307210830.01,1,CP,08h18m07.89s,124.5328600,,,-68d18m52.08s,-68.3144660,,,94.7680000,0.054,0.054,0,1,-340.4700000,0.052,0.052,0,1,2458356.2039790,0.000532,0.000532,0,1,3.6906380,0.0000060,0.0000060,0,1,1.2521860,0.1121000,0.1121000,0,1,1797.3720700,59.2792400,59.2792400,0,1,1.3702120,0.1963180,0.1963180,0,1,47.7151990,,,,,481.0521240,,,,,9.4124200,0.007,0.007,0,1,10.6194000,0.0032000,0.0032000,0,1,3469.0000000,68.0000000,68.0000000,0,1,4.9401000,0.0589290,0.0589290,0,1,0.3130000,0.0090000,0.0090000,0,1,2018-10-11 19:07:06,2019-12-17 10:00:02
858,175.02,175,307210830,307210830.02,2,CP,08h18m07.89s,124.5328600,,,-68d18m52.08s,-68.3144660,,,94.7680000,0.054,0.054,0,1,-340.4700000,0.052,0.052,0,1,2458355.2866210,0.000730,0.000730,0,1,7.4508040,0.0000210,0.0000210,0,1,0.8458340,0.2944890,0.2944890,0,1,1667.7952880,137.8253170,137.8253170,0,1,1.4702980,1.2235740,1.2235740,0,1,4.9600600,,,,,380.6199040,,,,,9.4124200,0.007,0.007,0,1,10.6194000,0.0032000,0.0032000,0,1,3469.0000000,68.0000000,68.0000000,0,1,4.9401000,0.0589290,0.0589290,0,1,0.3130000,0.0090000,0.0090000,0,1,2018-10-11 19:07:06,2019-12-17 10:00:02
